,Unnamed: 0,doc_id,word,pos_tag,event,argument,coordinate,admin_level,phase_one_label
11926,11926.0,66.0,ini,PR,O,O,,,
11927,11927.0,66.0,",",",",O,O,,,
11928,11928.0,66.0,puluhan,CD,O,O,,,
11929,11929.0,66.0,jalanana,NN,O,O,,,
11930,11930.0,66.0,di,IN,O,O,,,
11931,11931.0,66.0,depan,NN,O,O,,,
11932,11932.0,66.0,rumah,NN,O,O,,,
11933,11933.0,66.0,terendam,VB,O,O,,,
11934,11934.0,66.0,air,NN,O,O,,,
11935,11935.0,66.0,dari,IN,O,O,,,
11936,11936.0,66.0,20,CD,B-ARG,Height-Arg,,,Argument_Candidate
11937,11937.0,66.0,cm,NND,I-ARG,Height-Arg,,,Argument_Candidate
11938,11938.0,66.0,hingga,IN,O,O,,,
11939,11939.0,66.0,40,CD,B-ARG,Height-Arg,,,Argument_Candidate
11940,11940.0,66.0,cm,NN,I-ARG,Height-Arg,,,Argument_Candidate
11941,11941.0,66.0,"""","""",O,O,,,
11942,11942.0,66.0,Kalau,NND,O,O,,,
11943,11943.0,66.0,rumah,NN,O,O,,,
11944,11944.0,66.0,",",",",O,O,,,
11945,11945.0,66.0,kami,PRP,O,O,,,
11946,11946.0,66.0,dah,NN,O,O,,,
11947,11947.0,66.0,meninggikan,VBT,O,O,,,
11948,11948.0,66.0,bangunan,NN,O,O,,,
11949,11949.0,66.0,pondasi,NN,O,O,,,
11950,11950.0,66.0,rumah,NN,O,O,,,
11951,11951.0,66.0,karena,IN,O,O,,,
11952,11952.0,66.0,disini,NN,O,O,,,
11953,11953.0,66.0,biasa,JJ,O,O,,,
11954,11954.0,66.0,banjir,NN,B-EVE,FLOOD-EVENT,,,Trigger_Candidate
11955,11955.0,66.0,",",",",O,O,,,
11956,11956.0,66.0,"""","""",O,O,,,
11957,11957.0,66.0,kata,VB,O,O,,,
11958,11958.0,66.0,Rusti,CD,O,O,,,
11959,11959.0,66.0,",",",",O,O,,,
11960,11960.0,66.0,36,CD,O,O,,,
11961,11961.0,66.0,",",",",O,O,,,
11962,11962.0,66.0,warga,NN,O,O,,,
11963,11963.0,66.0,Jalan,NN,B-ARG,Place-Arg,,,Argument_Candidate
11964,11964.0,66.0,Petogogan,NN,I-ARG,Place-Arg,,,Argument_Candidate
11965,11965.0,66.0,III,CD,I-ARG,Place-Arg,,,Argument_Candidate
11966,11966.0,66.0,Jakarta,OD,B-PLOC,Place-Arg,,,Argument_Candidate
11967,11967.0,66.0,Selatan,NNP,I-PLOC,Place-Arg,,,Argument_Candidate
11968,11968.0,66.0,",",",",O,O,,,
11969,11969.0,66.0,kepada,IN,O,O,,,
11970,11970.0,66.0,detikcom,NN,B-ORG,Reporter-Arg,,,Argument_Candidate
11971,11971.0,66.0,di,IN,O,O,,,
11972,11972.0,66.0,depan,NN,O,O,,,
11973,11973.0,66.0,rumahnya,NN,O,O,,,
11974,11974.0,66.0,",",",",O,O,,,
11975,11975.0,66.0,Senin,NNP,B-ARG,Time-Arg,,,Argument_Candidate
11976,11976.0,66.0,",",",",O,O,,,
11977,11977.0,66.0,(,OP,O,O,,,
11978,11978.0,66.0,6/4/2009,DD,B-ARG,Time-Arg,,,Argument_Candidate
11979,11979.0,66.0,),CP,O,O,,,
11980,11980.0,66.0,Hal,4,O,O,,,
11981,11981.0,66.0,yang,SC,O,O,,,
11982,11982.0,66.0,sama,JJ,O,O,,,
11983,11983.0,66.0,juga,RB,O,O,,,
11984,11984.0,66.0,nampak,RB,O,O,,,
11985,11985.0,66.0,di,IN,O,O,,,
11986,11986.0,66.0,komplek,NN,O,O,,,
11987,11987.0,66.0,Jalan,NN,B-ARG,Place-Arg,,,Argument_Candidate
11988,11988.0,66.0,Bank,NNP,I-ARG,Place-Arg,,,Argument_Candidate
11989,11989.0,66.0,atau,CC,O,O,,,
11990,11990.0,66.0,tak,NEG,O,O,,,
11991,11991.0,66.0,jauh,JJ,O,O,,,
11992,11992.0,66.0,dari,IN,O,O,,,
11993,11993.0,66.0,Kantor,NNP,B-ORG,Place-Arg,,,Argument_Candidate
11994,11994.0,66.0,Kelurahan,NNP,B-LOC,Place-Arg,"(-0.9467635872430205, 103.17539334868115)",4.0,Argument_Candidate
11995,11995.0,66.0,Pulo,NNP,I-LOC,Place-Arg,,,Argument_Candidate
11996,11996.0,66.0,",",",",O,O,,,
11997,11997.0,66.0,Kebayoran,NNP,B-PLOC,Place-Arg,"(-6.24397614020749, 106.80236966063316)",3.0,Argument_Candidate
11998,11998.0,66.0,Baru,NNP,I-PLOC,Place-Arg,,,Argument_Candidate
11999,11999.0,66.0,Di,IN,O,O,,,
12000,12000.0,66.0,komplek,NN,O,O,,,
12001,12001.0,66.0,ini,PR,O,O,,,
12002,12002.0,66.0,",",",",O,O,,,
12003,12003.0,66.0,air,NN,O,O,,,
12004,12004.0,66.0,melluber,VB,O,O,,,
12005,12005.0,66.0,hingga,IN,O,O,,,
12006,12006.0,66.0,ke,IN,O,O,,,
12007,12007.0,66.0,jalanan,NN,O,O,,,
12008,12008.0,66.0,setinggi,VBT,O,O,,,
12009,12009.0,66.0,30,CD,B-ARG,Height-Arg,,,Argument_Candidate
12010,12010.0,66.0,cm,NND,I-ARG,Height-Arg,,,Argument_Candidate
12011,12011.0,66.0,"""","""",O,O,,,
12012,12012.0,66.0,Dari,IN,O,O,,,
12013,12013.0,66.0,hujan,NN,O,O,,,
12014,12014.0,66.0,mulai,MD,O,O,,,
12015,12015.0,66.0,terasa,VBT,O,O,,,
12016,12016.0,66.0,naik,VBI,O,O,,,
12017,12017.0,66.0,Tapi,CC,O,O,,,
12018,12018.0,66.0,ya,UH,O,O,,,
12019,12019.0,66.0,seperti,IN,O,O,,,
12020,12020.0,66.0,ini,PR,O,O,,,
12021,12021.0,66.0,tiap,NN,O,O,,,
12022,12022.0,66.0,hujan,NN,O,O,,,
12023,12023.0,66.0,",",",",O,O,,,
12024,12024.0,66.0,"""","""",O,O,,,
12025,12025.0,66.0,kisah,NN,O,O,,,
12026,12026.0,66.0,Broto,NNP,O,O,,,
12027,12027.0,66.0,",",",",O,O,,,
12028,12028.0,66.0,52,CD,O,O,,,
12029,12029.0,66.0,",",",",O,O,,,
12030,12030.0,66.0,tukang,NN,O,O,,,
12031,12031.0,66.0,ojek,NN,O,O,,,
12032,12032.0,66.0,setempat,VB,O,O,,,
12033,12033.0,66.0,Akibat,NN,O,O,,,
12034,12034.0,66.0,air,NN,O,O,,,
12035,12035.0,66.0,memenuhi,VBT,O,O,,,
12036,12036.0,66.0,jalanan,NN,O,O,,,
12037,12037.0,66.0,",",",",O,O,,,
12038,12038.0,66.0,arus,NN,O,O,,,
12039,12039.0,66.0,lalu,VB,O,O,,,
12040,12040.0,66.0,linta,NN,O,O,,,
12041,12041.0,66.0,pun,RP,O,O,,,
12042,12042.0,66.0,tersendat,VBI,B-EVE,JAM-EVENT,,,Trigger_Candidate
12043,12043.0,66.0,Terlebih,RB,O,O,,,
12044,12044.0,66.0,",",",",O,O,,,
12045,12045.0,66.0,komplek,NN,O,O,,,
12046,12046.0,66.0,Jalan,NN,B-ARG,Place-Arg,,,Argument_Candidate
12047,12047.0,66.0,Bank,NNP,I-ARG,Place-Arg,,,Argument_Candidate
12048,12048.0,66.0,merupakan,VB,O,O,,,
12049,12049.0,66.0,jalan,NN,O,O,,,
12050,12050.0,66.0,alternatif,NN,O,O,,,
12051,12051.0,66.0,dari,IN,O,O,,,
12052,12052.0,66.0,Prapanca,NNP,B-LOC,From-Arg,"(-6.2488704,106.8048303)",5.0,Argument_Candidate
12053,12053.0,66.0,ke,IN,O,O,,,
12054,12054.0,66.0,Kemang,NN,B-LOC,To-Arg,"(-6.2777619,106.8026676)",5.0,Argument_Candidate
12055,12055.0,66.0,atau,CC,O,O,,,
12056,12056.0,66.0,Bangka,NNP,B-LOC,To-Arg,"(-6.263998,106.8086602)",5.0,Argument_Candidate
12057,12057.0,66.0,Selain,IN,O,O,,,
12058,12058.0,66.0,jalanan,NN,O,O,,,
12059,12059.0,66.0,tergenang,VBI,O,O,,,
12060,12060.0,66.0,juga,RB,O,O,,,
12061,12061.0,66.0,banyaknya,NN,O,O,,,
12062,12062.0,66.0,mobil,NN,O,O,,,
12063,12063.0,66.0,warga,NN,O,O,,,
12064,12064.0,66.0,yang,SC,O,O,,,
12065,12065.0,66.0,di,IN,O,O,,,
12066,12066.0,66.0,parkir,NN,O,O,,,
12067,12067.0,66.0,di,IN,O,O,,,
12068,12068.0,66.0,bahu,NN,O,O,,,
12069,12069.0,66.0,jalan,NN,O,O,,,
12070,12070.0,66.0,sehingga,SC,O,O,,,
12071,12071.0,66.0,menyempitkan,VBT,O,O,,,
12072,12072.0,66.0,arus,NN,O,O,,,
12073,12073.0,66.0,lalu,JJ,O,O,,,
12074,12074.0,66.0,"lintas.""Paling",NN,O,O,,,
12075,12075.0,66.0,bentar,VBI,O,O,,,
12076,12076.0,66.0,lagi,RB,O,O,,,
12077,12077.0,66.0,juga,RB,O,O,,,
12078,12078.0,66.0,surut,NN,O,O,,,
12079,12079.0,66.0,",",",",O,O,,,
12080,12080.0,66.0,"""","""",O,O,,,
12081,12081.0,66.0,ujar,VB,O,O,,,
12082,12082.0,66.0,Pay,NNP,O,O,,,
12083,12083.0,66.0,",",",",O,O,,,
12084,12084.0,66.0,29,CD,O,O,,,
12085,12085.0,66.0,",",",",O,O,,,
12086,12086.0,66.0,polisi,NN,O,O,,,
12087,12087.0,66.0,cepek,JJ,O,O,,,
12088,12088.0,66.0,yang,SC,O,O,,,
12089,12089.0,66.0,mengatur,VB,O,O,,,
12090,12090.0,66.0,lalu,O,O,,,,None
12091,12091.0,66.0,lintas,VB,O,O,,,
12092,12092.0,67.0,Showroom,NNP,O,O,,,
12093,12093.0,67.0,Terbakar,NNP,B-EVE,FIRE-EVENT,,,Trigger_Candidate
12094,12094.0,67.0,",",",",O,O,,,
12095,12095.0,67.0,5,CD,B-ARG,AffectedVehicle-Arg,,,Argument_Candidate
12096,12096.0,67.0,Mobil,NN,I-ARG,AffectedVehicle-Arg,,,Argument_Candidate
12097,12097.0,67.0,Mewah,NNP,O,O,,,
12098,12098.0,67.0,Ludes,NNP,O,O,,,
12099,12099.0,67.0,-,NNP,O,O,,,
12100,12100.0,67.0,-,-,O,O,,,
12101,12101.0,67.0,Medan,NNP,B-PLOC,Place-Arg,"(3.5978158340453983, 98.67575680667493)",2.0,Argument_Candidate
12102,12102.0,67.0,-,-,O,O,,,
12103,12103.0,67.0,Kebakaran,NN,B-EVE,FIRE-EVENT,,,Trigger_Candidate
12104,12104.0,67.0,melanda,VB,O,O,,,
12105,12105.0,67.0,sebuah,NN,O,O,,,
12106,12106.0,67.0,showroom,FW,B-ARG,Place-Arg,,,Argument_Candidate
12107,12107.0,67.0,mobil,NN,I-ARG,Place-Arg,,,Argument_Candidate
12108,12108.0,67.0,di,IN,O,O,,,
12109,12109.0,67.0,kawasan,NN,O,O,,,
12110,12110.0,67.0,niaga,NN,O,O,,,
12111,12111.0,67.0,",",",",O,O,,,
12112,12112.0,67.0,Jl,NNP,B-ARG,Street-Arg,,,Argument_Candidate
12113,12113.0,67.0,Nibung,NNP,I-ARG,Street-Arg,,,Argument_Candidate
12114,12114.0,67.0,Raya,NNP,I-ARG,Street-Arg,,,Argument_Candidate
12115,12115.0,67.0,",",",",O,O,,,
12116,12116.0,67.0,Medan,NNP,B-LOC,Place-Arg,"(3.5978158340453983, 98.67575680667493)",2.0,Argument_Candidate
12117,12117.0,67.0,",",",",O,O,,,
12118,12118.0,67.0,Selasa,NNP,B-ARG,Time-Arg,,,Argument_Candidate
12119,12119.0,67.0,(,OP,O,O,,,
12120,12120.0,67.0,5/5/2009,DD,B-ARG,Time-Arg,,,Argument_Candidate
12121,12121.0,67.0,),CP,O,O,,,
12122,12122.0,67.0,malam,NN,O,O,,,
12123,12123.0,67.0,Tidak,NEG,O,O,,,
12124,12124.0,67.0,ada,VBI,O,O,,,
12125,12125.0,67.0,korban,NN,O,O,,,
12126,12126.0,67.0,jiwa,NN,O,O,,,
12127,12127.0,67.0,dalam,IN,O,O,,,
12128,12128.0,67.0,peristiwa,NN,O,O,,,
12129,12129.0,67.0,itu,PR,O,O,,,
12130,12130.0,67.0,",",",",O,O,,,
12131,12131.0,67.0,namun,CC,O,O,,,
12132,12132.0,67.0,sedikitnya,NNG,O,O,,,
12133,12133.0,67.0,5,CD,B-ARG,AffectedVehicle-Arg,,,Argument_Candidate
12134,12134.0,67.0,unit,NND,I-ARG,AffectedVehicle-Arg,,,Argument_Candidate
12135,12135.0,67.0,mobil,NN,I-ARG,AffectedVehicle-Arg,,,Argument_Candidate
12136,12136.0,67.0,mewah,VB,O,O,,,
12137,12137.0,67.0,yang,SC,O,O,,,
12138,12138.0,67.0,berada,VBI,O,O,,,
12139,12139.0,67.0,dalam,IN,O,O,,,
12140,12140.0,67.0,showroom,FW,O,O,,,
12141,12141.0,67.0,hangus,RB,I-ARG,,,,None
12142,12142.0,67.0,terbakar,VB,B-EVE,FIRE-EVENT,,,Trigger_Candidate
12143,12143.0,67.0,Awalnya,JJ,O,O,,,
12144,12144.0,67.0,",",",",O,O,,,
12145,12145.0,67.0,warga,NN,O,O,,,
12146,12146.0,67.0,yang,SC,O,O,,,
12147,12147.0,67.0,tengah,MD,O,O,,,
12148,12148.0,67.0,melintas,VBT,O,O,,,
12149,12149.0,67.0,di,IN,O,O,,,
12150,12150.0,67.0,kawasan,NN,O,O,,,
12151,12151.0,67.0,ini,PR,O,O,,,
12152,12152.0,67.0,menduga,VB,O,O,,,
12153,12153.0,67.0,asap,NN,O,O,,,
12154,12154.0,67.0,yang,SC,O,O,,,
12155,12155.0,67.0,keluar,VBI,O,O,,,
12156,12156.0,67.0,dari,IN,O,O,,,
12157,12157.0,67.0,dalam,IN,O,O,,,
12158,12158.0,67.0,showroom,FW,O,O,,,
12159,12159.0,67.0,Mulia,NNP,O,O,,,
12160,12160.0,67.0,Mobil,NN,O,O,,,
12161,12161.0,67.0,berasal,VBI,O,O,,,
12162,12162.0,67.0,dari,IN,O,O,,,
12163,12163.0,67.0,genset,NN,O,O,,,
12164,12164.0,67.0,Namun,CC,O,O,,,
12165,12165.0,67.0,lama,JJ,O,O,,,
12166,12166.0,67.0,kelamaan,JJ,O,O,,,
12167,12167.0,67.0,asap,NN,O,O,,,
12168,12168.0,67.0,membesar,VBT,O,O,,,
12169,12169.0,67.0,dan,CC,O,O,,,
12170,12170.0,67.0,terdengar,VBT,O,O,,,
12171,12171.0,67.0,beberapa,CDI,O,O,,,
12172,12172.0,67.0,kali,NN,O,O,,,
12173,12173.0,67.0,ledakan,NN,O,O,,,
12174,12174.0,67.0,Delapan,CD,B-ARG,DispatchedTrucks-Arg,,,Argument_Candidate
12175,12175.0,67.0,unit,NN,I-ARG,DispatchedTrucks-Arg,,,Argument_Candidate
12176,12176.0,67.0,mobil,NN,I-ARG,DispatchedTrucks-Arg,,,Argument_Candidate
12177,12177.0,67.0,dinas,NN,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
12178,12178.0,67.0,pemadam,NN,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
12179,12179.0,67.0,kebakaran,NN,B-EVE,FIRE-EVENT,,,Trigger_Candidate
12180,12180.0,67.0,akhirnya,RB,O,O,,,
12181,12181.0,67.0,dikerahkan,VB,O,O,,,
12182,12182.0,67.0,Pintu,NN,O,O,,,
12183,12183.0,67.0,baja,NNP,O,O,,,
12184,12184.0,67.0,showroom,FW,O,O,,,
12185,12185.0,67.0,sempat,MD,O,O,,,
12186,12186.0,67.0,menyulitkan,VBT,O,O,,,
12187,12187.0,67.0,para,DT,O,O,,,
12188,12188.0,67.0,petugas,NN,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
12189,12189.0,67.0,pemadam,NN,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
12190,12190.0,67.0,kebakaran,NN,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
12191,12191.0,67.0,memadamkan,VBT,B-EVE,FIRE-EVENT,,,Trigger_Candidate
12192,12192.0,67.0,api,NN,I-EVE,FIRE-EVENT,,,Trigger_Candidate
12193,12193.0,67.0,Alhasil,NNP,O,O,,,
12194,12194.0,67.0,",",",",O,O,,,
12195,12195.0,67.0,slang,NN,O,O,,,
12196,12196.0,67.0,air,NN,O,O,,,
12197,12197.0,67.0,cuma,RB,O,O,,,
12198,12198.0,67.0,bisa,MD,O,O,,,
12199,12199.0,67.0,disemprotkan,VBT,O,O,,,
12200,12200.0,67.0,dari,IN,O,O,,,
12201,12201.0,67.0,celah,NN,O,O,,,
12202,12202.0,67.0,kecil,JJ,O,O,,,
12203,12203.0,67.0,yang,SC,O,O,,,
12204,12204.0,67.0,ada,VBI,O,O,,,
12205,12205.0,67.0,di,IN,O,O,,,
12206,12206.0,67.0,pintu,NN,O,O,,,
12207,12207.0,67.0,Api,NN,B-EVE,FIRE-EVENT,,,Trigger_Candidate
12208,12208.0,67.0,baru,JJ,O,O,,,
12209,12209.0,67.0,bisa,MD,O,O,,,
12210,12210.0,67.0,dipadamkan,VBT,O,O,,,
12211,12211.0,67.0,dua,CDP,B-ARG,Duration-Arg,,,Argument_Candidate
12212,12212.0,67.0,jam,NN,I-ARG,Duration-Arg,,,Argument_Candidate
12213,12213.0,67.0,kemudian,SC,O,O,,,
12214,12214.0,67.0,setelah,SC,O,O,,,
12215,12215.0,67.0,petugas,NN,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
12216,12216.0,67.0,pemadam,NN,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
12217,12217.0,67.0,menjebol,VBT,O,O,,,
12218,12218.0,67.0,pintu,NN,O,O,,,
12219,12219.0,67.0,baja,NNP,O,O,,,
12220,12220.0,67.0,tersebut,PR,O,O,,,
12221,12221.0,67.0,Sedikitnya,VB,O,O,,,
12222,12222.0,67.0,5,CD,B-ARG,VehicleBurnt-Arg,,,Argument_Candidate
12223,12223.0,67.0,unit,NND,I-ARG,VehicleBurnt-Arg,,,Argument_Candidate
12224,12224.0,67.0,mobil,NN,I-ARG,VehicleBurnt-Arg,,,Argument_Candidate
12225,12225.0,67.0,mewah,VB,O,O,,,
12226,12226.0,67.0,yang,SC,O,O,,,
12227,12227.0,67.0,berada,VBI,O,O,,,
12228,12228.0,67.0,di,IN,O,O,,,
12229,12229.0,67.0,dalam,IN,O,O,,,
12230,12230.0,67.0,showroom,FW,O,O,,,
12231,12231.0,67.0,hangus,RB,B-ARG,VehicleBurnt-Arg,,,Argument_Candidate
12232,12232.0,67.0,terbakar,VBI,B-EVE,FIRE-EVENT,,,Trigger_Candidate
12233,12233.0,67.0,",",",",O,O,,,
12234,12234.0,67.0,sementara,CC,O,O,,,
12235,12235.0,67.0,kerugian,NN,O,O,,,
12236,12236.0,67.0,diperkirakan,VB,O,O,,,
12237,12237.0,67.0,mencapai,VB,O,O,,,
12238,12238.0,67.0,ratusan,CDC,B-ARG,MonetaryLoss-Arg,,,Argument_Candidate
12239,12239.0,67.0,juta,CDP,I-ARG,MonetaryLoss-Arg,,,Argument_Candidate
12240,12240.0,67.0,rupiah,NN,I-ARG,MonetaryLoss-Arg,,,Argument_Candidate
12241,12241.0,67.0,Polisi,NN,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
12242,12242.0,67.0,menduga,VB,O,O,,,
12243,12243.0,67.0,sumber,NN,O,O,,,
12244,12244.0,67.0,api,NN,B-EVE,FIRE-EVENT,,,Trigger_Candidate
12245,12245.0,67.0,berasal,VBI,O,O,,,
12246,12246.0,67.0,dari,IN,O,O,,,
12247,12247.0,67.0,hubungan,NN,O,O,,,
12248,12248.0,67.0,pendek,JJ,O,O,,,
12249,12249.0,67.0,arus,NN,O,O,,,
12250,12250.0,67.0,listrik,NN,O,O,,,
12251,12251.0,67.0,“,"""",O,O,,,
12252,12252.0,67.0,Penyelidikan,NN,O,O,,,
12253,12253.0,67.0,sedang,MD,O,O,,,
12254,12254.0,67.0,dilakukan,VB,O,O,,,
12255,12255.0,67.0,",",",",O,O,,,
12256,12256.0,67.0,ada,VBI,O,O,,,
12257,12257.0,67.0,beberapa,CDI,O,O,,,
12258,12258.0,67.0,dugaan,NN,O,O,,,
12259,12259.0,67.0,penyebab,NN,O,O,,,
12260,12260.0,67.0,timbulnya,NN,O,O,,,
12261,12261.0,67.0,api,NN,B-EVE,FIRE-EVENT,,,Trigger_Candidate
12262,12262.0,67.0,ujar,VB,O,O,,,
12263,12263.0,67.0,Kapoltabes,NNP,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
12264,12264.0,67.0,Medan,NNP,B-PLOC,Place-Arg,"(3.5978158340453983, 98.67575680667493)",2.0,Argument_Candidate
12265,12265.0,67.0,AKBP,NNP,O,O,,,
12266,12266.0,67.0,Imam,NNP,O,O,,,
12267,12267.0,67.0,Margono,NNP,O,O,,,
12268,12268.0,67.0,kepada,IN,O,O,,,
12269,12269.0,67.0,wartawan,NN,O,O,,,
12270,12270.0,67.0,di,IN,O,O,,,
12271,12271.0,67.0,lokasi,NN,O,O,,,
12272,12272.0,67.0,kejadian,NN,O,O,,,
12273,12273.0,67.0,Kebakaran,NN,B-EVE,FIRE-EVENT,,,Trigger_Candidate
12274,12274.0,67.0,sempat,MD,O,O,,,
12275,12275.0,67.0,membuat,VBT,O,O,,,
12276,12276.0,67.0,sejumlah,CDI,O,O,,,
12277,12277.0,67.0,pemilik,NN,O,O,,,
12278,12278.0,67.0,showroom,FW,O,O,,,
12279,12279.0,67.0,mobil,NN,O,O,,,
12280,12280.0,67.0,di,IN,O,O,,,
12281,12281.0,67.0,sebelah,NN,O,O,,,
12282,12282.0,67.0,lokasi,NN,O,O,,,
12283,12283.0,67.0,kejadian,NN,O,O,,,
12284,12284.0,67.0,panik,JJ,O,O,,,
12285,12285.0,67.0,Para,DT,O,O,,,
12286,12286.0,67.0,pemilik,NN,O,O,,,
12287,12287.0,67.0,showroom,FW,O,O,,,
12288,12288.0,67.0,ini,DT,O,O,,,
12289,12289.0,67.0,memilih,VBT,O,O,,,
12290,12290.0,67.0,mengeluarkan,VBT,O,O,,,
12291,12291.0,67.0,mobil,NN,O,O,,,
12292,12292.0,67.0,mobil,NN,O,O,,,
12293,12293.0,67.0,dan,CC,O,O,,,
12294,12294.0,67.0,mengungsikannya,VB,O,O,,,
12295,12295.0,67.0,ke,IN,O,O,,,
12296,12296.0,67.0,tempat,NN,O,O,,,
12297,12297.0,67.0,yang,SC,O,O,,,
12298,12298.0,67.0,lebih,RB,O,O,,,
12299,12299.0,67.0,aman,JJ,O,O,,,
12300,12300.0,67.0,Untuk,IN,O,O,,,
12301,12301.0,67.0,mengetahui,VBI,O,O,,,
12302,12302.0,67.0,penyebab,NN,O,O,,,
12303,12303.0,67.0,pastinya,NN,O,O,,,
12304,12304.0,67.0,kebakaran,NN,B-EVE,FIRE-EVENT,,,Trigger_Candidate
12305,12305.0,67.0,",",",",O,O,,,
12306,12306.0,67.0,polisi,NN,O,O,,,
12307,12307.0,67.0,sudah,MD,O,O,,,
12308,12308.0,67.0,memintai,VBT,O,O,,,
12309,12309.0,67.0,keterangan,NN,O,O,,,
12310,12310.0,67.0,sejumlah,CD,O,O,,,
12311,12311.0,67.0,saksi,NN,O,O,,,
12312,12312.0,68.0,Korban,NN,O,DeathVictim-Arg,,,Argument_Candidate
12313,12313.0,68.0,Tewas,JJ,B-ARG,DeathVictim-Arg,,,Argument_Candidate
12314,12314.0,68.0,Gempa,NNP,B-EVE,QUAKE-EVENT,,,Trigger_Candidate
12315,12315.0,68.0,Sumbar,NNP,B-PLOC,Place-Arg,"(-0.7011133317649648, 100.54048425582306)",1.0,Argument_Candidate
12316,12316.0,68.0,Jadi,SC,O,O,,,
12317,12317.0,68.0,529,CD,B-ARG,DeathVictim-Arg,,,Argument_Candidate
12318,12318.0,68.0,Orang,NN,I-ARG,DeathVictim-Arg,,,Argument_Candidate
12319,12319.0,68.0,-,-,O,O,,,
12320,12320.0,68.0,-,NNP,O,O,,,
12321,12321.0,68.0,Sumbar,NNP,B-LOC,Published-Arg,"(-0.7011133317649648, 100.54048425582306)",1.0,Argument_Candidate
12322,12322.0,68.0,-,NNP,O,O,,,
12323,12323.0,68.0,Korban,NN,O,O,,,
12324,12324.0,68.0,tewas,JJ,B-ARG,DeathVictim-Arg,,,Argument_Candidate
12325,12325.0,68.0,akibat,IN,O,O,,,
12326,12326.0,68.0,gempa,NN,B-EVE,QUAKE-EVENT,,,Trigger_Candidate
12327,12327.0,68.0,"7,6",CD,B-ARG,Strength-Arg,,,Argument_Candidate
12328,12328.0,68.0,SR,NN,I-ARG,Strength-Arg,,,Argument_Candidate
12329,12329.0,68.0,di,IN,O,O,,,
12330,12330.0,68.0,Sumatera,NNP,B-LOC,Place-Arg,"(-0.7011133317649648, 100.54048425582306)",1.0,Argument_Candidate
12331,12331.0,68.0,Barat,NNP,I-LOC,Place-Arg,,,Argument_Candidate
12332,12332.0,68.0,bertambah,VB,O,O,,,
12333,12333.0,68.0,menjadi,VB,O,O,,,
12334,12334.0,68.0,529,CD,B-ARG,DeathVictim-Arg,,,Argument_Candidate
12335,12335.0,68.0,jiwa,NN,I-ARG,DeathVictim-Arg,,,Argument_Candidate
12336,12336.0,68.0,Kebanyakan,NN,O,O,,,
12337,12337.0,68.0,korban,NN,O,O,,,
12338,12338.0,68.0,berasal,VBI,O,O,,,
12339,12339.0,68.0,dari,IN,O,O,,,
12340,12340.0,68.0,Kota,NN,B-LOC,Place-Arg,"(-0.9351685844569798, 100.38808392127417)",2.0,Argument_Candidate
12341,12341.0,68.0,Padang,NN,I-LOC,Place-Arg,,,Argument_Candidate
12342,12342.0,68.0,"""","""",O,O,,,
12343,12343.0,68.0,529,NN,B-ARG,DeathVictim-Arg,,,Argument_Candidate
12344,12344.0,68.0,Orang,NN,I-ARG,DeathVictim-Arg,,,Argument_Candidate
12345,12345.0,68.0,tewas,JJ,I-ARG,DeathVictim-Arg,,,Argument_Candidate
12346,12346.0,68.0,sudah,MD,O,O,,,
12347,12347.0,68.0,dievakuasi,VBT,O,O,,,
12348,12348.0,68.0,ke,IN,O,O,,,
12349,12349.0,68.0,RS,FW,B-ORG,,,,None
12350,12350.0,68.0,",",",",O,O,,,
12351,12351.0,68.0,"""","""",O,O,,,
12352,12352.0,68.0,ujar,VB,O,O,,,
12353,12353.0,68.0,petugas,NN,B-ORG,,,,None
12354,12354.0,68.0,Satkorlak,NNP,I-ORG,,,,None
12355,12355.0,68.0,Depsos,NNP,I-ORG,,,,None
12356,12356.0,68.0,",",",",O,O,,,
12357,12357.0,68.0,Novi,NNP,O,O,,,
12358,12358.0,68.0,",",",",O,O,,,
12359,12359.0,68.0,ketika,SC,O,O,,,
12360,12360.0,68.0,berbincang,VBI,O,O,,,
12361,12361.0,68.0,dengan,IN,O,O,,,
12362,12362.0,68.0,detikcom,NNP,B-ORG,Reporter-Arg,,,Argument_Candidate
12363,12363.0,68.0,",",",",O,O,,,
12364,12364.0,68.0,Kamis,NNP,B-ARG,Time-Arg,,,Argument_Candidate
12365,12365.0,68.0,(,OP,O,O,,,
12366,12366.0,68.0,1/10/2009,DD,B-ARG,Time-Arg,,,Argument_Candidate
12367,12367.0,68.0,),CP,O,O,,,
12368,12368.0,68.0,pukul,NN,B-ARG,Time-Arg,,,Argument_Candidate
12369,12369.0,68.0,15.25,CD,I-ARG,Time-Arg,,,Argument_Candidate
12370,12370.0,68.0,WIB,NNP,I-ARG,Time-Arg,,,Argument_Candidate
12371,12371.0,68.0,Korban,NN,O,O,,,
12372,12372.0,68.0,tewas,JJ,O,O,,,
12373,12373.0,68.0,berasal,VBI,O,O,,,
