,doc_id,word,pos_tag,event,argument,coordinate,admin_level
13585,73,Desa,NN,B-LOC,Place-Arg,"(-6.991212181661167, 112.28495084368792)",4
13586,73,Jangkungsumo,NNP,I-LOC,Place-Arg,,
13587,73,sehingga,SC,O,O,,
13588,73,masyarakat,NN,O,O,,
13589,73,harus,MD,O,O,,
13590,73,melewati,VBT,O,O,,
13591,73,jalur,NN,O,O,,
13592,73,memutar,VBT,O,O,,
13593,73,untuk,IN,O,O,,
13594,73,kedaerah,NN,O,O,,
13595,73,lain,JJ,O,O,,
13596,73,Lebih,RB,O,O,,
13597,73,dari,IN,O,O,,
13598,73,60,CDP,B-ARG,AffectedHouse-Arg,,
13599,73,rumah,NN,I-ARG,AffectedHouse-Arg,,
13600,73,terendam,VB,B-EVE,FLOOD-EVENT,,
13601,73,banjir,NN,I-EVE,FLOOD-EVENT,,
13602,73,15,CD,O,O,,
13603,73,.,.,O,O,,
13604,73,Kabupeten,NNP,B-PLOC,Place-Arg,"(-8.116787994159438, 112.21988109991273)",2
13605,73,Blitar,NNP,I-PLOC,Place-Arg,,
13606,73,Hujan,NN,B-EVE,RAIN-EVENT,,
13607,73,deras,NN,I-EVE,RAIN-EVENT,,
13608,73,yang,SC,O,O,,
13609,73,turun,VB,O,O,,
13610,73,pada,IN,O,O,,
13611,73,6/3/2019,DD,B-ARG,Time-Arg,,
13612,73,pukul,NN,B-ARG,Time-Arg,,
13613,73,11.00,JJ,I-ARG,Time-Arg,,
13614,73,WIB,NNP,I-ARG,Time-Arg,,
13615,73,dan,CC,O,O,,
13616,73,pukul,NN,B-ARG,Time-Arg,,
13617,73,16.00,JJ,I-ARG,Time-Arg,,
13618,73,WIB,NNP,I-ARG,Time-Arg,,
13619,73,menyebabkan,VB,O,O,,
13620,73,terjadi,VB,O,O,,
13621,73,banjir,NN,B-EVE,FLOOD-EVENT,,
13622,73,",",",",O,O,,
13623,73,longsor,JJ,O,LANDSLIDE-EVENT,,
13624,73,dan,CC,O,O,,
13625,73,pohon,NN,O,O,,
13626,73,tumbang,VBI,O,O,,
13627,73,di,IN,O,O,,
13628,73,wilayah,NN,O,O,,
13629,73,Wilayah,NN,O,O,,
13630,73,yang,SC,O,O,,
13631,73,terdampak,VB,O,O,,
13632,73,Banjir,NN,B-EVE,FLOOD-EVENT,,
13633,73,di,IN,O,O,,
13634,73,Dsn,NNP,B-PLOC,Place-Arg,,
13635,73,.,NNP,O,O,,
13636,73,Gondanglegi,NNP,B-PLOC,Place-Arg,,
13637,73,",",",",O,O,,
13638,73,Desa,NN,B-LOC,Place-Arg,"(-8.172690061663607, 112.23023573584258)",4
13639,73,Sutojayan,NNP,I-LOC,Place-Arg,,
13640,73,dengan,IN,O,O,,
13641,73,warga,NN,O,O,,
13642,73,terdampak,IN,O,O,,
13643,73,sebanyak,CDI,O,O,,
13644,73,240,CDP,B-ARG,AffectedFamily-Arg,,
13645,73,KK,NN,I-ARG,AffectedFamily-Arg,,
13646,73,Kepala,NN,B-ORG,OfficerOfficial-Arg,,
13647,73,Pusat,NN,I-ORG,OfficerOfficial-Arg,,
13648,73,Data,NN,I-ORG,OfficerOfficial-Arg,,
13649,73,Informasi,NN,I-ORG,OfficerOfficial-Arg,,
13650,73,dan,CC,O,O,,
13651,73,Humas,NNP,B-ORG,OfficerOfficial-Arg,,
13652,73,BNPB,NNP,I-ORG,OfficerOfficial-Arg,,
13653,73,Sutopo,NNP,O,OfficerOfficial-Arg,,
13654,73,Purwo,NNP,O,OfficerOfficial-Arg,,
13655,73,Nugroho,NNP,O,OfficerOfficial-Arg,,
13656,73,dalam,IN,O,O,,
13657,73,siaran,NN,O,O,,
13658,73,persnya,NN,O,O,,
13659,73,menyatakan,VB,O,O,,
13660,73,",",",",O,O,,
13661,73,BPBD,NN,B-ORG,OfficerOfficial-Arg,,
13662,73,bersama,IN,O,O,,
13663,73,TNI,NNP,B-ORG,OfficerOfficial-Arg,,
13664,73,",",",",O,O,,
13665,73,Polri,NNP,B-ORG,OfficerOfficial-Arg,,
13666,73,",",",",O,O,,
13667,73,Basarnas,NNP,B-ORG,OfficerOfficial-Arg,,
13668,73,",",",",O,O,,
13669,73,SKPD,NNP,B-ORG,OfficerOfficial-Arg,,
13670,73,",",",",O,O,,
13671,73,PMI,NNP,B-ORG,OfficerOfficial-Arg,,
13672,73,",",",",O,O,,
13673,73,Tagana,NNP,B-ORG,OfficerOfficial-Arg,,
13674,73,",",",",O,O,,
13675,73,relawan,NN,O,O,,
13676,73,dan,CC,O,O,,
13677,73,masyarakat,NN,O,O,,
13678,73,masih,MD,O,O,,
13679,73,melakukan,VB,O,O,,
13680,73,penanganan,NN,O,O,,
13681,73,darurat,JJ,O,O,,
13682,73,Evakuasi,NNP,O,EVACUATE-EVENT,,
13683,73,",",",",O,O,,
13684,73,pemberian,NN,O,O,,
13685,73,bantuan,NN,O,O,,
13686,73,permakanan,NN,O,O,,
13687,73,",",",",O,O,,
13688,73,pendirian,NN,O,O,,
13689,73,tenda,NN,O,O,,
13690,73,dan,CC,O,O,,
13691,73,lainnya,NNG,O,O,,
13692,73,masih,MD,O,O,,
13693,73,dilakukan,VB,O,O,,
13694,73,Pendataan,NN,O,O,,
13695,73,dampak,NN,O,O,,
13696,73,banjir,NN,B-EVE,FLOOD-EVENT,,
13697,73,masih,MD,O,O,,
13698,73,dilakukan,VBT,O,O,,
13699,73,BPBD,NN,B-ORG,OfficerOfficial-Arg,,
13700,73,Sutopo,NNP,O,O,,
13701,73,juga,RB,O,O,,
13702,73,mengimbau,VBT,O,O,,
13703,73,masyarakat,NN,O,O,,
13704,73,untuk,SC,O,O,,
13705,73,meningkatkan,VBT,O,O,,
13706,73,kewaspadaan,NN,O,O,,
13707,73,menghadapi,VBT,O,O,,
13708,73,banjir,NN,B-EVE,FLOOD-EVENT,,
13709,73,",",",",O,O,,
13710,73,longsor,JJ,O,LANDSLIDE-EVENT,,
13711,73,dan,CC,O,O,,
13712,73,puting,NN,O,O,,
13713,73,beliung,NN,O,O,,
13714,73,"""","""",O,O,,
13715,73,Potensi,NN,O,O,,
13716,73,curah,NN,O,O,,
13717,73,hujan,NN,O,O,,
13718,73,dengan,IN,O,O,,
13719,73,intensitas,NN,O,O,,
13720,73,sedang,RB,O,O,,
13721,73,hingga,IN,O,O,,
13722,73,tinggi,JJ,O,O,,
13723,73,masih,MD,O,O,,
13724,73,berpelunag,VB,O,O,,
13725,73,terjadi,VB,O,O,,
13726,73,di,IN,O,O,,
13727,73,beberapa,CDI,O,O,,
13728,73,wilayah,NN,O,O,,
13729,73,di,IN,O,O,,
13730,73,Jawa,NNP,B-PLOC,Place-Arg,"(-7.3171754,107.6637633)",1
13731,73,",",",",O,O,,
13732,73,Bali,NNP,B-PLOC,Place-Arg,"(-8.413866471357258, 115.19122042864737)",1
13733,73,",",",",O,O,,
13734,73,NTB,NNP,B-PLOC,Place-Arg,"(-8.597172941736885, 117.23592672829056)",1
13735,73,",",",",O,O,,
13736,73,NTT,NNP,B-PLOC,Place-Arg,"(-9.138504033547225, 122.50206096409791)",1
13737,73,",",",",O,O,,
13738,73,Kalimantan,NNP,B-PLOC,Place-Arg,"(1.435973,109.5590827)",5
13739,73,",",",",O,O,,
13740,73,Sulawesi,NNP,B-PLOC,Place-Arg,"(-1.9684725,119.7571575)",5
13741,73,",",",",O,O,,
13742,73,Maluku,NNP,B-PLOC,Place-Arg,"(-4.9672459172970695, 130.06963417617408)",1
13743,73,",",",",O,O,,
13744,73,Papua,NNP,B-PLOC,Place-Arg,"(-3.975456731656744, 138.55005696382636)",1
13745,73,dan,CC,O,O,,
13746,73,Papua,NNP,B-PLOC,Place-Arg,"(-1.5817434018322536, 132.87146263805823)",1
13747,73,Barat,NNP,I-PLOC,Place-Arg,,
13748,73,",",",",O,O,,
13749,73,"""","""",O,O,,
13750,73,kata,VB,O,O,,
13751,73,Sutopo,NNP,O,O,,
13752,74,Gempa,NNP,B-EVE,QUAKE-EVENT,,
13753,74,M,NNP,B-ARG,Strength-Arg,,
13754,74,"3,3",CD,I-ARG,Strength-Arg,,
13755,74,Terjadi,VB,O,,,
13756,74,di,IN,O,,,
13757,74,Seram,NN,B-LOC,Place-Arg,"(-3.1183328471044214, 128.3462033364957)",2
13758,74,Bagian,NN,I-LOC,,,
13759,74,Barat,NN,I-LOC,,,
13760,74,Maluku,NNP,B-LOC,,,
13761,74,-,-,O,O,,
13762,74,-,NNP,O,O,,
13763,74,Jakarta,NNP,B-PLOC,Published-Arg,"(-6.197602429787846, 106.83139222722116)",1
13764,74,-,-,O,O,,
13765,74,Gempa,NN,B-EVE,QUAKE-EVENT,,
13766,74,bumi,NN,I-EVE,QUAKE-EVENT,,
13767,74,magnitudo,NN,B-ARG,Strength-Arg,,
13768,74,(,OP,I-ARG,Strength-Arg,,
13769,74,M,NNP,I-ARG,Strength-Arg,,
13770,74,),CP,I-ARG,Strength-Arg,,
13771,74,"3,2",CD,I-ARG,Strength-Arg,,
13772,74,terjadi,VB,O,O,,
13773,74,di,IN,O,O,,
13774,74,Kabupaten,NNP,B-LOC,Place-Arg,"(-3.1183328471044214, 128.3462033364957)",2
13775,74,Seram,NN,I-LOC,Place-Arg,,
13776,74,Bagian,NN,I-LOC,Place-Arg,,
13777,74,Barat,NNP,I-LOC,Place-Arg,,
13778,74,",",",",O,O,,
13779,74,Maluku,NNP,B-LOC,Place-Arg,"(-4.9672459172970695, 130.06963417617408)",1
13780,74,Pusat,NN,O,O,,
13781,74,gempa,NN,O,O,,
13782,74,berada,VBI,O,O,,
13783,74,di,IN,O,O,,
13784,74,darat,NN,O,O,,
13785,74,Badan,NNP,B-ORG,OfficerOfficial-Arg,,
13786,74,Meteorologi,NNP,I-ORG,OfficerOfficial-Arg,,
13787,74,",",",",I-ORG,OfficerOfficial-Arg,,
13788,74,Klimatologi,NNP,I-ORG,OfficerOfficial-Arg,,
13789,74,",",",",I-ORG,OfficerOfficial-Arg,,
13790,74,dan,NNP,I-ORG,OfficerOfficial-Arg,,
13791,74,Geofisika,NNP,I-ORG,OfficerOfficial-Arg,,
13792,74,(,OP,O,O,,
13793,74,BMKG,NNP,B-ORG,OfficerOfficial-Arg,,
13794,74,),CP,O,O,,
13795,74,merilis,VBT,O,O,,
13796,74,informasi,NN,O,O,,
13797,74,mengenai,IN,O,O,,
13798,74,gempa,NN,B-EVE,QUAKE-EVENT,,
13799,74,tersebut,PR,O,O,,
13800,74,terjadi,VB,O,O,,
13801,74,pada,IN,O,O,,
13802,74,Minggu,NNP,B-ARG,Time-Arg,,
13803,74,(,OP,O,O,,
13804,74,6/10/2019,DD,B-ARG,Time-Arg,,
13805,74,),CP,O,O,,
13806,74,pukul,NN,B-ARG,Time-Arg,,
13807,74,14.08,NNP,I-ARG,Time-Arg,,
13808,74,WIB,NNP,I-ARG,Time-Arg,,
13809,74,Kedalaman,NN,B-ARG,Depth-Arg,,
13810,74,gempa,NN,B-EVE,Depth-Arg,,
13811,74,10,CD,B-ARG,Depth-Arg,,
13812,74,kilometer,NND,I-ARG,Depth-Arg,,
13813,74,"""","""",O,O,,
13814,74,Pusat,NN,O,O,,
13815,74,gempa,NN,O,O,,
13816,74,berada,VBI,O,O,,
13817,74,di,IN,O,O,,
13818,74,darat,NN,O,O,,
13819,74,9,CD,B-ARG,Central-Arg,,
13820,74,km,NN,I-ARG,Central-Arg,,
13821,74,Tenggara,NNP,I-ARG,Central-Arg,,
13822,74,Kairatu,NNP,B-LOC,Place-Arg,"(-3.286845156304716, 128.4813352714995)",3
13823,74,",",",",O,O,,
13824,74,"""","""",O,O,,
13825,74,tulis,VB,O,O,,
13826,74,BMKG,NN,B-ORG,OfficerOfficial-Arg,,
13827,74,di,IN,O,O,,
13828,74,akun,NN,O,O,,
13829,74,Twitternya,NNP,O,O,,
13830,74,Titik,NN,O,O,,
13831,74,koordinat,JJ,O,O,,
13832,74,gempa,NN,B-EVE,QUAKE-EVENT,,
13833,74,ada,VBI,O,O,,
13834,74,di,IN,O,O,,
13835,74,"3,40",CDP,B-ARG,Central-Arg,,
13836,74,Lintang,NN,I-ARG,Central-Arg,,
13837,74,Selatan,NN,I-ARG,Central-Arg,,
13838,74,dan,CC,O,O,,
13839,74,"128,41",CD,B-ARG,Central-Arg,,
13840,74,Bujur,NN,I-ARG,Central-Arg,,
13841,74,Timur,NN,I-ARG,Central-Arg,,
13842,74,Belum,NEG,O,O,,
13843,74,diketahui,VBT,O,O,,
13844,74,dampak,NN,O,O,,
13845,74,akibat,IN,O,O,,
13846,74,gempa,NN,B-EVE,QUAKE-EVENT,,
13847,74,tersebut,PR,O,O,,
13848,74,Gempa,NNP,B-EVE,QUAKE-EVENT,,
13849,74,dirasakan,VB,O,O,,
13850,74,dengan,IN,O,O,,
13851,74,skala,NN,B-ARG,Strength-Arg,,
13852,74,III,OD,I-ARG,Strength-Arg,,
13853,74,MMI,NNP,I-ARG,Strength-Arg,,
13854,74,di,IN,O,O,,
13855,74,Kairatu,NNP,B-LOC,Place-Arg,"(-3.286845156304716, 128.4813352714995)",3
13856,74,Skala,NNP,O,O,,
13857,74,III,OD,B-ARG,Strength-Arg,,
13858,74,MMI,NND,I-ARG,Strength-Arg,,
13859,74,artinya,NN,O,O,,
13860,74,getaran,NN,O,O,,
13861,74,dirasakan,VB,O,O,,
13862,74,nyata,JJ,O,O,,
13863,74,dalam,IN,O,O,,
13864,74,rumah,NN,O,O,,
13865,74,Terasa,NN,O,O,,
13866,74,getaran,NN,O,O,,
13867,74,seakan,NN,O,O,,
13868,74,-,-,O,O,,
13869,74,akan,MD,O,O,,
13870,74,ada,VB,O,O,,
13871,74,truk,NN,B-ARG,,,
13872,74,berlalu,VBI,O,O,,
13873,75,16,CD,B-ARG,AffectedDistrict-Arg,,
13874,75,Kecamatan,NNP,I-ARG,AffectedDistrict-Arg,,
13875,75,di,IN,O,O,,
13876,75,Aceh,NN,B-PLOC,Place-Arg,"(5.087430570995753, 97.2404135715914)",2
13877,75,Utara,NN,I-PLOC,Place-Arg,,
13878,75,Banjir,NN,B-EVE,FLOOD-EVENT,,
13879,75,",",",",O,O,,
13880,75,Ratusan,CDC,B-ARG,Evacuee-Arg,,
13881,75,Warga,NN,I-ARG,Evacuee-Arg,,
13882,75,Mengungsi,VBI,I-ARG,Evacuee-Arg,,
13883,75,-,-,O,O,,
13884,75,-,NNP,O,O,,
13885,75,Aceh,NNP,B-PLOC,Published-Arg,"(4.658176267508792, 96.73477551756554)",1
13886,75,-,-,O,O,,
13887,75,Hujan,NN,O,O,,
13888,75,deras,NN,O,O,,
13889,75,yang,SC,O,O,,
13890,75,mengguyur,VBT,O,O,,
13891,75,Aceh,NN,B-PLOC,Place-Arg,"(4.658176267508792, 96.73477551756554)",1
13892,75,sepekan,NN,O,O,,
13893,75,terakhir,JJ,O,O,,
13894,75,mengakibatkan,VBT,O,O,,
13895,75,desa,NN,O,O,,
13896,75,di,IN,O,O,,
13897,75,16,CD,B-ARG,,,
13898,75,kecamatan,NN,I-ARG,,,
13899,75,di,IN,O,O,,
13900,75,Aceh,NNP,B-PLOC,Place-Arg,"(5.087430570995753, 97.2404135715914)",2
13901,75,Utara,NNP,I-PLOC,Place-Arg,,
13902,75,terendam,VB,O,O,,
13903,75,banjir,NN,O,O,,
13904,75,Ratusan,CDC,B-ARG,Evacuee-Arg,,
13905,75,warga,NN,I-ARG,Evacuee-Arg,,
13906,75,pun,RP,I-ARG,Evacuee-Arg,,
13907,75,mengungsi,VBI,I-ARG,Evacuee-Arg,,
13908,75,Pantauan,NNP,O,O,,
13909,75,detikcom,NNP,B-ORG,Reporter-Arg,,
13910,75,",",",",O,O,,
13911,75,Sabtu,NNP,B-ARG,Time-Arg,,
13912,75,(,OP,O,O,,
13913,75,2/12/2017,DD,B-ARG,Time-Arg,,
13914,75,"),",CP,O,O,,
13915,75,banjir,NN,B-EVE,FLOOD-EVENT,,
13916,75,terparah,JJ,O,O,,
13917,75,terjadi,VBI,O,O,,
13918,75,di,IN,O,O,,
13919,75,Kecamatan,NNP,B-LOC,Place-Arg,"(5.029632211215158, 97.27443633146356)",3
13920,75,Matangkuli,NNP,I-LOC,Place-Arg,,
13921,75,Sebagian,CDI,O,O,,
13922,75,warga,NN,O,O,,
13923,75,sudah,MD,O,O,,
13924,75,mengungsi,VBI,O,O,,
13925,75,ke,IN,O,O,,
13926,75,Meunasah,NNP,B-PLOC,Place-Arg,"(3.722275566608307, 96.84549712588289)",4
13927,75,(,OP,O,O,,
13928,75,sura,NN,O,O,,
13929,75,),CP,O,O,,
13930,75,di,IN,O,O,,
13931,75,desanya,NN,O,O,,
13932,75,masing,NN,O,O,,
13933,75,-,-,O,O,,
13934,75,masing,NN,O,O,,
13935,75,"""","""",O,O,,
13936,75,Air,FW,O,O,,
13937,75,mulai,MD,O,O,,
13938,75,naik,VB,O,O,,
13939,75,sejak,IN,O,O,,
13940,75,malam,NN,O,O,,
13941,75,tadi,PR,O,O,,
13942,75,",",",",O,O,,
13943,75,hujannya,NN,O,O,,
13944,75,deras,NN,O,O,,
13945,75,sejak,IN,O,O,,
13946,75,beberapa,CDI,O,O,,
13947,75,hari,NN,O,O,,
13948,75,terakhir,JJ,O,O,,
13949,75,Sungai,NN,O,O,,
13950,75,mungkin,RB,O,O,,
13951,75,sudah,MD,O,O,,
13952,75,penuh,JJ,O,O,,
13953,75,hingga,IN,O,O,,
13954,75,meluap,VBT,O,O,,
13955,75,ke,IN,O,O,,
13956,75,rumah,NN,O,O,,
13957,75,-,-,O,O,,
13958,75,rumah,NN,O,O,,
13959,75,kami,PRP,O,O,,
13960,75,",",",",O,O,,
13961,75,"""","""",O,O,,
13962,75,kata,VB,O,O,,
13963,75,Tonis,NNP,O,O,,
13964,75,",",",",O,O,,
13965,75,warga,NN,O,O,,
13966,75,Matangkuli,NNP,B-PLOC,Place-Arg,"(5.029632211215158, 97.27443633146356)",3
13967,76,Sederet,NN,O,O,,
13968,76,kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
13969,76,Mobil,NN,I-EVE,,,
13970,76,Terjadi,VBI,O,O,,
13971,76,di,IN,O,O,,
13972,76,Jakarta,NNP,B-PLOC,Place-Arg,"(-6.197602429787846, 106.83139222722116)",1
13973,76,Pagi,NN,O,O,,
13974,76,Ini,PR,O,O,,
13975,76,-,-,O,O,,
13976,76,-,NNP,O,O,,
13977,76,Jakarta,NNP,B-PLOC,Published-Arg,"(-6.197602429787846, 106.83139222722116)",1
13978,76,-,-,O,O,,
13979,76,Beberapa,CDI,O,O,,
13980,76,kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
13981,76,kendaraan,NN,O,O,,
13982,76,roda,NN,O,O,,
13983,76,empat,CDP,O,O,,
13984,76,terjadi,VBI,O,O,,
13985,76,di,IN,O,O,,
13986,76,beberapa,CDI,O,O,,
13987,76,tempat,NN,O,O,,
13988,76,di,IN,O,O,,
13989,76,wilayah,NN,O,O,,
13990,76,Jakarta,NNP,B-PLOC,Place-Arg,"(-6.197602429787846, 106.83139222722116)",1
13991,76,kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
13992,76,tersebut,PR,O,O,,
13993,76,mulai,VB,O,O,,
13994,76,dari,IN,O,O,,
13995,76,yang,SC,O,O,,
13996,76,terbalik,VBI,O,O,,
13997,76,hingga,IN,O,O,,
13998,76,menabrak,VBT,B-EVE,ACCIDENT-EVENT,,
13999,76,pembatas,NN,O,O,,
14000,76,jalan,NN,O,O,,
14001,76,Dari,IN,O,O,,
14002,76,informasi,NN,O,O,,
14003,76,yang,SC,O,O,,
14004,76,dilansir,VBT,O,O,,
14005,76,@tmcpoldametro,NN,O,O,,
14006,76,",",",",O,O,,
14007,76,Sabtu,NNP,B-ARG,Time-Arg,,
14008,76,(,OP,O,O,,
14009,76,24/10/2015,DD,B-ARG,Time-Arg,,
14010,76,),CP,O,O,,
14011,76,kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
14012,76,pertama,OD,O,O,,
14013,76,yaitu,SC,O,O,,
14014,76,terbaliknya,VB,O,O,,
14015,76,mobil,NN,O,O,,
14016,76,Mitsubishi,NNP,B-ARG,Vehicle-Arg,,
14017,76,Outlander,NNP,I-ARG,Vehicle-Arg,,
14018,76,di,IN,O,O,,
14019,76,Jalan,NN,B-ARG,Place-Arg,,
14020,76,Kapten,NN,I-ARG,Place-Arg,,
14021,76,Tendean,NNP,I-ARG,Place-Arg,,
14022,76,",",",",O,O,,
14023,76,Jakarta,NNP,B-PLOC,Place-Arg,"(-6.256679776683385, 106.81568629190677)",2
14024,76,Selatan,NNP,I-PLOC,Place-Arg,,
14025,76,pada,IN,O,O,,
14026,76,pukul,NN,B-ARG,Time-Arg,,
14027,76,03.00,JJ,I-ARG,Time-Arg,,
14028,76,WIB,NNP,I-ARG,Time-Arg,,
14029,76,Tak,NEG,B-ARG,DeathVictim-Arg,,
14030,76,ada,VBI,I-ARG,DeathVictim-Arg,,
14031,76,korban,NN,I-ARG,DeathVictim-Arg,,
14032,76,jiwa,NN,I-ARG,DeathVictim-Arg,,
14033,76,dalam,IN,O,O,,
14034,76,kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,
14035,76,ini,PR,O,O,,
14036,76,Lalu,JJ,O,O,,
14037,76,sekitar,CDI,O,O,,
14038,76,pukul,NN,B-ARG,Time-Arg,,
14039,76,03.46,CDP,I-ARG,Time-Arg,,
14040,76,WIB,NN,I-ARG,Time-Arg,,
14041,76,sebuah,NN,O,O,,
14042,76,Honda,NNP,B-ARG,Vehicle-Arg,,
14043,76,Jazz,NNP,I-ARG,Vehicle-Arg,,
14044,76,warna,NN,O,O,,
14045,76,biru,NN,O,O,,
14046,76,dengan,IN,O,O,,
14047,76,nomor,NN,B-ARG,Plate-Arg,,
14048,76,polisi,NN,I-ARG,Plate-Arg,,
14049,76,B,SYM,I-ARG,Plate-Arg,,
14050,76,8949,CDP,I-ARG,Plate-Arg,,
14051,76,GR,NN,I-ARG,Plate-Arg,,
14052,76,menabrak,VBT,B-EVE,ACCIDENT-EVENT,,
14053,76,pembatas,NN,O,O,,
14054,76,Layang,NNP,O,O,,
14055,76,Pancoran,NNP,B-LOC,Place-Arg,"(-6.253195960623941, 106.84630495430815)",3
14056,76,Jakarta,NNP,B-PLOC,Place-Arg,"(-6.256679776683385, 106.81568629190677)",2
14057,76,Selatan,NNP,I-PLOC,Place-Arg,,
14058,76,Dari,IN,O,O,,
14059,76,foto,NN,O,O,,
14060,76,yang,SC,O,O,,
14061,76,diunggah,VB,O,O,,
14062,76,tampak,VB,O,O,,
14063,76,mobil,NN,O,O,,
14064,76,warna,NN,O,O,,
14065,76,biru,NN,O,O,,
14066,76,itu,PR,O,O,,
14067,76,hancur,RB,O,O,,
14068,76,parah,JJ,O,O,,
14069,76,di,IN,O,O,,
14070,76,depan,NN,O,O,,
14071,76,Hingga,IN,O,O,,
14072,76,saat,NN,O,O,,
14073,76,ini,PR,O,O,,
14074,76,masih,MD,O,O,,
14075,76,dalam,IN,O,O,,
14076,76,penanganan,NN,O,O,,
14077,76,petugas,NN,B-ORG,,,
14078,77,Diguyur,NN,O,O,,
14079,77,Hujan,NN,O,O,,
14080,77,Deras,NNP,O,O,,
14081,77,",",",",O,O,,
14082,77,3,CD,B-ARG,AffectedDistrict-Arg,,
14083,77,Kabupaten,NNP,I-ARG,AffectedDistrict-Arg,,
14084,77,di,IN,O,O,,
14085,77,Aceh,NNP,B-PLOC,Place-Arg,"(4.658176267508792, 96.73477551756554)",1
14086,77,Terendam,VB,B-EVE,FLOOD-EVENT,,
14087,77,Banjir,NN,I-EVE,FLOOD-EVENT,,
14088,77,Luapan,NNP,B-EVE,FLOOD-EVENT,,
14089,77,-,NNP,O,O,,
14090,77,-,-,O,O,,
14091,77,Banda,NNP,B-PLOC,Published-Arg,"(5.550991805980545, 95.32069259101746)",2
14092,77,Aceh,NNP,I-PLOC,Published-Arg,,
14093,77,-,-,O,O,,
14094,77,Sejumlah,CDI,O,O,,
14095,77,kecamatan,NN,O,O,,
14096,77,di,IN,O,O,,
14097,77,tiga,CDP,O,O,,
14098,77,kabupaten,NN,O,O,,
14099,77,di,IN,O,O,,
14100,77,Aceh,NNP,B-PLOC,Place-Arg,"(4.658176267508792, 96.73477551756554)",1
14101,77,terendam,VB,O,O,,
14102,77,banjir,NN,B-EVE,FLOOD-EVENT,,
14103,77,luapan,NN,I-EVE,FLOOD-EVENT,,
14104,77,setelah,SC,O,O,,
14105,77,diguyur,VBT,O,O,,
14106,77,hujan,NN,O,O,,
14107,77,lebat,JJ,O,O,,
14108,77,Badan,NN,O,O,,
14109,77,Penanggulangan,NN,O,O,,
14110,77,Bencana,NN,O,O,,
14111,77,Aceh,NNP,O,O,,
14112,77,(,OP,O,O,,
14113,77,BPBA,NNP,O,O,,
14114,77,),CP,O,O,,
14115,77,masih,MD,O,O,,
14116,77,mendata,VBT,O,O,,
14117,77,jumlah,NN,O,O,,
14118,77,rumah,NN,O,O,,
14119,77,",",",",O,O,,
14120,77,termasuk,VBT,O,O,,
14121,77,warga,NN,O,O,,
14122,77,terdampak,IN,O,O,,
14123,77,banjir,NN,O,O,,
14124,77,Banjir,NN,B-EVE,FLOOD-EVENT,,
14125,77,luapan,NN,I-EVE,FLOOD-EVENT,,
14126,77,di,IN,O,O,,
14127,77,Kabupaten,NNP,B-PLOC,Place-Arg,"(4.32747396109891, 96.10713026773038)",2
14128,77,Aceh,NNP,I-PLOC,Place-Arg,,
14129,77,Barat,NNP,I-PLOC,Place-Arg,,
14130,77,melanda,VB,O,O,,
14131,77,dua,CD,B-ARG,AffectedDistrict-Arg,,
14132,77,kecamatan,NN,I-ARG,AffectedDistrict-Arg,,
14133,77,yaitu,SC,O,O,,
14134,77,Woyla,NNP,B-LOC,Place-Arg,"(4.388481202926718, 96.05420744518322)",3
14135,77,dan,CC,O,O,,
14136,77,Woyla,NNP,B-LOC,Place-Arg,"(4.344039913873183, 96.00686173446854)",3
14137,77,Barat,NNP,I-PLOC,Place-Arg,,
14138,77,Air,NNP,O,O,,
14139,77,masuk,VB,O,O,,
14140,77,ke,IN,O,O,,
14141,77,rumah,NN,O,O,,
14142,77,warga,NN,O,O,,
14143,77,sejak,IN,O,O,,
14144,77,pagi,NN,O,O,,
14145,77,tadi,PR,O,O,,
14146,77,sekitar,RB,O,O,,
14147,77,pukul,NN,B-ARG,Time-Arg,,
14148,77,08.00,JJ,I-ARG,Time-Arg,,
14149,77,WIB,NNP,I-ARG,Time-Arg,,
14150,77,",",",",O,O,,
14151,77,Kamis,NNP,B-ARG,Time-Arg,,
14152,77,(,OP,O,O,,
14153,77,24/10/2019,DD,B-ARG,Time-Arg,,
14154,77,).,CP,O,O,,
14155,77,Akibat,IN,O,O,,
14156,77,banjir,NN,B-EVE,FLOOD-EVENT,,
14157,77,ini,PR,O,O,,
14158,77,",",",",O,O,,
14159,77,ratusan,CDC,O,O,,
14160,77,rumah,NN,O,O,,
14161,77,warga,NN,O,O,,
14162,77,di,IN,O,O,,
14163,77,kawasan,NN,O,O,,
14164,77,tersebut,PR,O,O,,
14165,77,terendam,VB,O,O,,
14166,77,"""","""",O,O,,
14167,77,Banjir,NN,B-EVE,FLOOD-EVENT,,
14168,77,masih,RB,O,O,,
14169,77,tinggi,JJ,O,O,,
14170,77,",",",",O,O,,
14171,77,debit,NN,O,O,,
14172,77,air,NN,O,O,,
14173,77,saat,NN,O,O,,
14174,77,ini,PR,O,O,,
14175,77,semakin,RB,O,O,,
14176,77,tinggi,JJ,O,O,,
14177,77,Di,IN,O,O,,
14178,77,Kecamatan,NNP,B-LOC,Place-Arg,"(4.458522364977272, 96.08141612228094)",3
